Date,Open,High,Low,Close,Adj Close,Volume
2020-01-23,120.419998,121.070000,118.849998,120.860001,117.913124,2170200
2020-01-24,121.779999,122.199997,116.900002,117.570000,114.703339,1972200
2020-01-27,114.650002,114.980003,112.199997,112.209999,109.474037,2737800
2020-01-28,114.029999,114.589996,113.050003,114.309998,111.522827,2670500
2020-01-29,114.309998,114.470001,112.599998,113.230003,110.469170,3500900
2020-01-30,112.230003,113.500000,110.959999,112.370003,109.630135,2761000
2020-01-31,111.660004,111.720001,109.199997,109.750000,107.074013,3245400
2020-02-03,110.699997,111.610001,109.550003,110.000000,107.317917,2134800
2020-02-04,112.260002,113.379997,111.620003,112.459999,109.717949,2249800
2020-02-05,115.080002,117.059998,114.110001,116.680000,113.835037,2192400
2020-02-06,116.940002,117.190002,115.349998,115.790001,112.966743,1398100
2020-02-07,115.000000,115.139999,112.110001,112.269997,109.532570,1663800
2020-02-10,110.910004,112.900002,110.449997,112.900002,110.147209,1813900
2020-02-11,113.449997,117.769997,113.449997,116.879997,114.030167,2765500
2020-02-12,117.410004,119.050003,117.290001,118.809998,115.913109,1856000
2020-02-13,118.230003,119.040001,116.949997,118.879997,115.981407,2391100
2020-02-14,119.050003,119.370003,116.699997,117.650002,114.781403,1869000
2020-02-18,116.230003,118.889999,116.070000,118.570000,115.678970,3074300
2020-02-19,125.059998,127.300003,122.389999,123.889999,120.869247,4598900
2020-02-20,124.400002,125.570000,122.370003,124.550003,121.513161,3062400
2020-02-21,122.919998,123.970001,120.809998,122.760002,119.766800,2813700
2020-02-24,119.339996,119.690002,116.970001,117.360001,114.498459,3041400
2020-02-25,118.540001,118.779999,113.379997,114.660004,111.864304,3251400
2020-02-26,115.980003,117.389999,114.290001,114.839996,112.039902,2896600
2020-02-27,111.820000,113.709999,107.570000,107.720001,105.663971,3541300
2020-02-28,103.959999,110.059998,103.500000,109.050003,106.968590,6033200
2020-03-02,110.089996,111.440002,107.239998,111.269997,109.146217,3979400
2020-03-03,110.129997,113.190002,106.570000,107.199997,105.153893,3416000
2020-03-04,109.000000,112.540001,106.680000,112.459999,110.313499,2181000
2020-03-05,109.029999,112.070000,107.919998,108.870003,106.792030,2197200
2020-03-06,105.000000,107.459999,104.510002,107.000000,104.957718,3801200
2020-03-09,99.610001,103.610001,97.110001,97.510002,95.648849,4936400
2020-03-10,100.129997,102.540001,96.120003,102.440002,100.484756,4355300
2020-03-11,99.480003,100.650002,93.959999,94.410004,92.608025,4167900
2020-03-12,89.790001,95.360001,87.250000,90.010002,88.292000,8483800
2020-03-13,94.879997,100.459999,89.360001,99.790001,97.885338,6399300
2020-03-16,89.839996,92.860001,83.019997,83.209999,81.621796,7287000
2020-03-17,86.139999,96.900002,82.320000,95.440002,93.618362,5555700
2020-03-18,87.440002,92.489998,79.080002,82.230003,80.660492,5725800
2020-03-19,82.440002,91.699997,79.440002,90.320000,88.596085,4465000
2020-03-20,92.410004,93.370003,84.879997,85.080002,83.456100,4567500
2020-03-23,85.779999,87.510002,80.510002,85.160004,83.534584,4063700
2020-03-24,89.779999,94.000000,87.440002,93.730003,91.940994,3651400
2020-03-25,92.660004,97.440002,89.739998,94.360001,92.558975,3859600
2020-03-26,94.529999,96.500000,90.860001,92.620003,90.852188,5063600
2020-03-27,89.260002,92.629997,88.260002,88.669998,86.977570,3009900
2020-03-30,89.540001,91.470001,87.599998,90.970001,89.233688,3268200
2020-03-31,90.559998,92.269997,89.180000,89.650002,87.938873,3432100
2020-04-01,86.040001,88.110001,83.669998,84.089996,82.484993,3231900
2020-04-02,83.129997,88.269997,82.900002,87.699997,86.026093,3638200
2020-04-03,87.389999,88.800003,85.339996,86.559998,84.907852,2253800
2020-04-06,90.139999,96.300003,89.919998,95.800003,93.971489,3673600
2020-04-07,99.019997,100.919998,95.849998,96.250000,94.412888,3814800
2020-04-08,97.220001,101.559998,95.750000,101.400002,99.464600,3001300
2020-04-09,101.339996,103.570000,97.870003,98.790001,96.904411,2806200
2020-04-13,97.519997,100.220001,97.330002,99.669998,97.767616,2348300
2020-04-14,101.800003,103.300003,100.070000,103.019997,101.053680,3177900
2020-04-15,100.730003,101.160004,98.269997,100.449997,98.532730,1884100
2020-04-16,101.519997,102.339996,99.110001,101.830002,99.886391,2621700
2020-04-17,103.959999,104.730003,101.389999,102.800003,100.837883,1917000
2020-04-20,102.160004,103.029999,100.000000,100.910004,98.983955,1498300
2020-04-21,98.059998,99.070000,96.050003,96.470001,94.628693,4028000
2020-04-22,99.930000,102.720001,99.260002,102.120003,100.170860,3170600
2020-04-23,102.080002,103.940002,101.120003,101.809998,99.866776,2585200
2020-04-24,101.610001,106.430000,101.610001,105.919998,103.898315,2899900
2020-04-27,106.610001,108.559998,106.220001,108.029999,105.968048,1848900
2020-04-28,110.930000,111.800003,107.489998,107.610001,105.556076,1648700
2020-04-29,109.339996,114.059998,109.199997,113.339996,111.176712,2544300
2020-04-30,111.449997,113.000000,109.349998,109.599998,107.508095,2455900
2020-05-01,106.370003,107.290001,103.230003,103.639999,101.661850,2782100
2020-05-04,103.129997,103.839996,100.989998,103.400002,101.426430,2550500
2020-05-05,105.739998,107.300003,105.139999,105.940002,103.917946,1818400
2020-05-06,106.830002,107.699997,104.800003,105.250000,103.241112,1328700
2020-05-07,106.959999,107.739998,105.830002,106.349998,104.320122,1159000
2020-05-08,107.120003,109.870003,106.500000,109.830002,107.733704,1286200
2020-05-11,108.040001,109.440002,107.250000,108.419998,106.350601,1436600
2020-05-12,109.379997,110.660004,106.449997,106.599998,104.565353,2018400
2020-05-13,106.510002,107.379997,102.360001,103.800003,101.818794,2470100
2020-05-14,103.510002,105.570000,100.459999,105.489998,103.476532,2053000
2020-05-15,103.050003,103.559998,100.089996,101.800003,99.856979,4237500
2020-05-18,105.080002,109.160004,104.570000,108.339996,106.272133,2536200
2020-05-19,107.809998,110.379997,106.110001,106.330002,104.300507,3591500
2020-05-20,111.690002,115.570000,110.860001,114.570000,112.383224,4753400
2020-05-21,113.419998,114.239998,110.099998,111.010002,108.891182,3021000
2020-05-22,110.760002,111.800003,109.519997,111.059998,108.940216,1764900
2020-05-26,113.870003,115.239998,112.550003,112.699997,110.548920,2112200
2020-05-27,113.820000,115.389999,111.629997,114.680000,112.491135,1825600
2020-05-28,114.169998,114.360001,110.459999,110.959999,109.433762,2274200
2020-05-29,111.309998,113.309998,110.410004,112.949997,111.396393,2913300
2020-06-01,112.370003,113.440002,111.330002,112.779999,111.228722,1209500
2020-06-02,113.000000,116.870003,112.440002,116.800003,115.193443,3112600
2020-06-03,118.849998,122.870003,118.389999,121.620003,119.947136,3762300
2020-06-04,119.870003,122.860001,119.870003,122.379997,120.696686,1653200
2020-06-05,124.849998,127.389999,123.959999,124.589996,122.876274,3549800
2020-06-08,125.000000,125.349998,122.830002,123.709999,122.008392,1809800
2020-06-09,122.050003,124.360001,121.570000,123.389999,121.692795,2471500
